country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC",11-03-2026 15:00,34.06313,74.96017,SO2,3,5,4
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",11-03-2026 15:00,34.066206,74.81982,SO2,3,4,4
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",11-03-2026 15:00,23.80569,86.44268,SO2,2,30,27
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",11-03-2026 15:00,23.80569,86.44268,CO,3,27,15
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",11-03-2026 15:00,16.172806,75.659694,PM2.5,34,36,35
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",11-03-2026 15:00,16.172806,75.659694,PM10,46,46,46
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",11-03-2026 15:00,16.172806,75.659694,SO2,7,7,7
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",11-03-2026 15:00,16.7602,77.1428,PM10,36,106,75
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",11-03-2026 15:00,10.073232,76.302765,PM2.5,26,32,29
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",11-03-2026 15:00,10.073232,76.302765,PM10,71,82,75
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",11-03-2026 15:00,10.073232,76.302765,SO2,1,1,1
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",11-03-2026 15:00,11.875,75.3732,PM2.5,61,77,72
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",11-03-2026 15:00,11.875,75.3732,SO2,1,15,6
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",11-03-2026 15:00,11.875,75.3732,CO,14,22,20
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",11-03-2026 15:00,11.875,75.3732,OZONE,27,31,29
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",11-03-2026 15:00,8.5637,76.8865,SO2,1,22,8
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",11-03-2026 15:00,12.990328,77.5431385,CO,20,35,28
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",11-03-2026 15:00,13.0246342,77.5080115,OZONE,26,26,26
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",11-03-2026 15:00,12.917348,77.622813,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",11-03-2026 15:00,12.917348,77.622813,CO,22,115,30
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",11-03-2026 15:00,11.55358,76.55521,PM2.5,26,40,29
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",11-03-2026 15:00,13.428828,77.731418,CO,2,20,17
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",11-03-2026 15:00,13.328028,75.797056,NO2,19,25,20
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",11-03-2026 15:00,15.459706,75.008381,NH3,6,6,6
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",11-03-2026 15:00,15.3714823,75.1160168,NH3,1,1,1
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",11-03-2026 15:00,17.336318,76.847397,NH3,2,3,3
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",11-03-2026 15:00,17.336318,76.847397,SO2,2,5,3
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",11-03-2026 15:00,12.415911,75.73505,OZONE,1,6,3
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",11-03-2026 15:00,12.733409,77.298051,NO2,7,26,11
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",11-03-2026 15:00,12.733409,77.298051,NH3,3,5,4
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",11-03-2026 15:00,12.938539,77.5901,OZONE,3,79,38
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",11-03-2026 15:00,12.920984,77.584908,PM2.5,38,92,60
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",11-03-2026 15:00,12.7816279,77.6299145,PM10,43,119,87
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",11-03-2026 15:00,12.7816279,77.6299145,OZONE,27,29,28
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",11-03-2026 15:00,13.0270199,77.494094,NO2,23,33,27
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",11-03-2026 15:00,12.990328,77.5431385,NO2,17,18,18
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",11-03-2026 15:00,12.990328,77.5431385,SO2,6,6,6
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",11-03-2026 15:00,29.432304,76.972765,NH3,2,3,2
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",11-03-2026 15:00,28.52123,76.37138,NO2,NA,NA,NA
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",11-03-2026 15:00,29.0272,77.0621,PM2.5,55,265,136
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",11-03-2026 15:00,29.0272,77.0621,NO2,12,13,12
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",11-03-2026 15:00,29.0272,77.0621,SO2,3,17,7
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",11-03-2026 15:00,30.1480566,77.2893471,NO2,11,21,16
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",11-03-2026 15:00,30.1480566,77.2893471,NH3,1,6,4
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",11-03-2026 15:00,29.966942,76.875879,NO2,4,4,4
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",11-03-2026 15:00,27.9002,76.9938,PM2.5,55,116,88
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",11-03-2026 15:00,28.360699,76.93609,SO2,3,13,9
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",11-03-2026 15:00,28.060249,76.113115,CO,10,34,24
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",11-03-2026 15:00,28.3153,76.9143,OZONE,2,106,68
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",11-03-2026 15:00,12.9352049,77.6814488,PM10,78,500,202
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",11-03-2026 15:00,12.9352049,77.6814488,SO2,2,6,4
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",11-03-2026 15:00,13.029152,77.585901,SO2,10,18,14
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",11-03-2026 15:00,13.94,75.555917,PM10,47,62,50
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",11-03-2026 15:00,16.802639,75.722694,PM2.5,30,31,30
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",11-03-2026 15:00,16.802639,75.722694,SO2,3,6,3
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",11-03-2026 15:00,24.58434363,80.8549414,SO2,20,28,21
India,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",11-03-2026 15:00,23.1633321,75.800225,PM2.5,8,137,62
India,Madhya Pradesh,Ujjain,"Mahashweta Nagar, Ujjain - MPPCB",11-03-2026 15:00,23.1633321,75.800225,NH3,8,13,12
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",11-03-2026 15:00,20.719516,77.000253,NO2,5,121,41
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",11-03-2026 15:00,20.719516,77.000253,CO,16,80,18
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",11-03-2026 15:00,20.719516,77.000253,OZONE,2,77,57
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB",11-03-2026 15:00,19.215784,73.199781,NO2,20,143,80
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB",11-03-2026 15:00,19.215784,73.199781,NH3,1,4,2
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB",11-03-2026 15:00,19.215784,73.199781,SO2,10,102,43
India,Maharashtra,Ambernath,"Chinchpada, Ambernath - MPCB",11-03-2026 15:00,19.215784,73.199781,CO,18,118,84
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",11-03-2026 15:00,20.9402359,77.7895248,PM2.5,38,89,60
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",11-03-2026 15:00,23.50016,80.23284,NH3,5,8,7
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",11-03-2026 15:00,23.50016,80.23284,SO2,12,127,54
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",11-03-2026 15:00,23.10844,77.511428,PM2.5,100,500,338
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",11-03-2026 15:00,23.10844,77.511428,SO2,22,111,58
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",11-03-2026 15:00,23.10844,77.511428,CO,14,103,41
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",11-03-2026 15:00,23.10844,77.511428,OZONE,9,104,68
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",11-03-2026 15:00,23.838586,78.759431,PM2.5,9,107,34
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",11-03-2026 15:00,23.838586,78.759431,OZONE,57,171,110
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",11-03-2026 15:00,23.142888,79.916147,OZONE,1,137,82
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",11-03-2026 15:00,23.168606,79.932247,CO,31,166,47
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",11-03-2026 15:00,23.168606,79.932247,OZONE,64,85,70
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",11-03-2026 15:00,23.218135,79.95777,SO2,7,15,10
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",11-03-2026 15:00,23.50016,80.23284,PM2.5,20,157,76
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",11-03-2026 15:00,23.50016,80.23284,PM10,46,214,120
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",11-03-2026 15:00,23.264759,77.381568,PM10,52,173,101
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",11-03-2026 15:00,23.210494,77.425409,NO2,34,136,79
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",11-03-2026 15:00,23.233584,77.400574,CO,22,106,41
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",11-03-2026 15:00,23.81748678,79.446246,PM10,67,172,106
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",11-03-2026 15:00,22.9682591,76.064118,PM10,34,131,78
India,Maharashtra,Beed,"Bir, Beed - MPCB",11-03-2026 15:00,18.988474,75.753873,CO,19,116,39
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",11-03-2026 15:00,19.0243902,73.0406721,NO2,48,58,52
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",11-03-2026 15:00,19.309073,73.057223,PM2.5,49,295,130
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",11-03-2026 15:00,19.786089,72.757971,NH3,8,18,11
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",11-03-2026 15:00,19.786089,72.757971,OZONE,6,154,58
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",11-03-2026 15:00,20.9402359,77.7895248,PM10,46,107,74
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",11-03-2026 15:00,20.9402359,77.7895248,OZONE,19,107,79
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",11-03-2026 15:00,20.939198,77.765701,PM2.5,74,162,111
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",11-03-2026 15:00,19.8389439,75.244448,OZONE,4,111,73
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",11-03-2026 15:00,22.678,75.8559,NH3,1,3,2
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",11-03-2026 15:00,22.7084,75.8815,PM2.5,15,216,57
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",11-03-2026 15:00,22.7084,75.8815,SO2,3,5,4
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",11-03-2026 15:00,26.203442,78.193251,PM10,NA,NA,NA
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",11-03-2026 15:00,26.200388,78.147714,PM2.5,23,310,140
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",11-03-2026 15:00,23.8640158,78.80289321,NO2,4,86,32
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",11-03-2026 15:00,23.8640158,78.80289321,SO2,2,8,4
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",11-03-2026 15:00,21.121801,79.04952,CO,17,98,37
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",11-03-2026 15:00,21.121801,79.04952,OZONE,6,121,84
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",11-03-2026 15:00,21.14472,79.107595,PM2.5,54,250,139
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",11-03-2026 15:00,21.14472,79.107595,PM10,51,171,124
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",11-03-2026 15:00,21.14472,79.107595,NH3,9,20,11
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",11-03-2026 15:00,21.14472,79.107595,SO2,23,117,86
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",11-03-2026 15:00,21.14472,79.107595,CO,15,122,39
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",11-03-2026 15:00,21.152875,79.0517531,NO2,13,57,29
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",11-03-2026 15:00,21.152875,79.0517531,CO,12,106,33
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",11-03-2026 15:00,21.152875,79.0517531,OZONE,2,49,28
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",11-03-2026 15:00,21.143383,79.048912,SO2,11,132,46
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",11-03-2026 15:00,21.143383,79.048912,OZONE,5,97,68
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",11-03-2026 15:00,19.173852,77.296291,PM10,63,127,102
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",11-03-2026 15:00,19.173852,77.296291,NH3,3,5,4
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",11-03-2026 15:00,19.9629,79.298714,SO2,16,35,26
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",11-03-2026 15:00,19.9629,79.298714,OZONE,12,23,17
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",11-03-2026 15:00,19.9775302,79.2337086,NO2,12,21,17
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",11-03-2026 15:00,20.918946,74.776388,SO2,2,17,8
India,Maharashtra,Dombivli,"Kalu Nagar, Dombivli - MPCB",11-03-2026 15:00,19.2268427,73.0788456,NO2,22,121,79
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB",11-03-2026 15:00,19.710842,77.151824,NO2,10,84,29
India,Maharashtra,Hingoli,"Ashta Vinayak Nagar, Hingoli - MPCB",11-03-2026 15:00,19.710842,77.151824,CO,15,65,27
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",11-03-2026 15:00,21.001264,75.565602,PM2.5,46,217,105
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",11-03-2026 15:00,21.001264,75.565602,PM10,84,143,114
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",11-03-2026 15:00,18.39963,76.57452,CO,17,80,27
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",11-03-2026 15:00,18.39963,76.57452,OZONE,5,39,22
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",11-03-2026 15:00,18.1023399,73.4783687,PM10,75,184,120
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",11-03-2026 15:00,18.1023399,73.4783687,SO2,12,46,33
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",11-03-2026 15:00,20.555712,74.529236,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",11-03-2026 15:00,19.053536,72.84643,SO2,1,12,3
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",11-03-2026 15:00,19.173852,77.296291,CO,18,26,23
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",11-03-2026 15:00,20.0073285,73.7762427,PM2.5,22,281,111
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",11-03-2026 15:00,20.0073285,73.7762427,NO2,5,5,5
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",11-03-2026 15:00,19.95022,73.73148,SO2,17,44,27
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",11-03-2026 15:00,19.95022,73.73148,OZONE,7,96,58
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",11-03-2026 15:00,19.9591346,73.7788008,CO,12,92,19
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",11-03-2026 15:00,19.175,72.9419,NO2,16,29,20
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",11-03-2026 15:00,19.175,72.9419,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",11-03-2026 15:00,19.000084,72.85673,SO2,1,18,7
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",11-03-2026 15:00,19.000083,72.813993,PM2.5,83,151,111
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",11-03-2026 15:00,19.000083,72.813993,NH3,3,3,3
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",11-03-2026 15:00,19.10861,72.83622,CO,26,28,26
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",11-03-2026 15:00,19.1653323,72.922099,PM10,87,183,114
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",11-03-2026 15:00,19.19709,72.82204,CO,14,98,53
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",11-03-2026 15:00,19.1878657,72.8304069,PM2.5,36,100,73
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",11-03-2026 15:00,19.1878657,72.8304069,PM10,32,433,123
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",11-03-2026 15:00,19.1878657,72.8304069,CO,22,70,37
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",11-03-2026 15:00,19.04946,72.923,CO,34,106,51
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",11-03-2026 15:00,19.083694,72.920967,NH3,8,8,8
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",11-03-2026 15:00,19.215859,72.831718,PM10,77,125,99
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",11-03-2026 15:00,19.0632143,72.8456324,PM10,81,138,115
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",11-03-2026 15:00,19.065931,72.862131,PM10,96,171,124
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",11-03-2026 15:00,19.065931,72.862131,OZONE,63,77,73
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",11-03-2026 15:00,19.2243333,72.8658113,PM2.5,35,62,50
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",11-03-2026 15:00,19.2243333,72.8658113,SO2,12,18,16
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",11-03-2026 15:00,21.001264,75.565602,NH3,2,3,3
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",11-03-2026 15:00,19.192056,72.9585188,SO2,7,36,21
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",11-03-2026 15:00,19.192056,72.9585188,OZONE,1,79,45
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",11-03-2026 15:00,18.60577,73.749976,PM10,NA,NA,NA
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM",11-03-2026 15:00,18.459883,73.852193,PM2.5,47,270,98
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM",11-03-2026 15:00,18.459883,73.852193,NO2,8,111,52
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",11-03-2026 15:00,18.501793,73.927532,PM2.5,20,322,179
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",11-03-2026 15:00,18.45445,73.854155,PM2.5,NA,NA,NA
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",11-03-2026 15:00,18.45445,73.854155,CO,NA,NA,NA
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",11-03-2026 15:00,18.57304,73.927715,NO2,25,166,90
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",11-03-2026 15:00,18.536457,73.805454,NO2,5,51,25
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",11-03-2026 15:00,18.530085,73.849598,PM2.5,45,251,135
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",11-03-2026 15:00,19.26777,72.97182,PM10,54,171,115
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",11-03-2026 15:00,19.26777,72.97182,CO,20,104,57
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",11-03-2026 15:00,19.26777,72.97182,OZONE,1,268,56
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",11-03-2026 15:00,19.222279,72.957979,NO2,24,115,72
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB",11-03-2026 15:00,19.222279,72.957979,OZONE,1,91,27
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",11-03-2026 15:00,19.235581,73.159121,PM2.5,53,301,173
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",11-03-2026 15:00,19.235581,73.159121,CO,12,65,33
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",11-03-2026 15:00,19.235581,73.159121,OZONE,6,97,54
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",11-03-2026 15:00,19.445821,72.7988231,NH3,1,6,3
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",11-03-2026 15:00,21.941841,86.728318,PM10,72,108,88
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",11-03-2026 15:00,20.24079,85.836784,PM2.5,80,103,89
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",11-03-2026 15:00,20.24079,85.836784,NH3,4,9,6
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",11-03-2026 15:00,20.34652,85.8163,NO2,6,14,9
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",11-03-2026 15:00,22.06156703,85.47409613,NO2,6,7,7
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",11-03-2026 15:00,22.06156703,85.47409613,NH3,6,6,6
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",11-03-2026 15:00,22.06156703,85.47409613,OZONE,9,20,13
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",11-03-2026 15:00,21.8004996,83.8396977,NH3,4,28,6
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",11-03-2026 15:00,20.94185,86.1151,PM10,57,107,81
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",11-03-2026 15:00,20.94185,86.1151,CO,2,35,13
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB",11-03-2026 15:00,20.48891,85.84768,NH3,3,7,4
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",11-03-2026 15:00,21.6439,85.599355,NO2,8,9,9
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",11-03-2026 15:00,22.265816,86.174829,NO2,NA,NA,NA
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",11-03-2026 15:00,22.265816,86.174829,NH3,NA,NA,NA
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB",11-03-2026 15:00,22.18972222,84.86277778,PM2.5,79,92,84
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",11-03-2026 15:00,18.530085,73.849598,NO2,70,151,112
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",11-03-2026 15:00,18.530085,73.849598,OZONE,2,66,36
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",11-03-2026 15:00,16.5038,74.3623,PM2.5,89,246,143
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",11-03-2026 15:00,17.6336264,75.9132495,PM2.5,65,133,94
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",11-03-2026 15:00,17.6336264,75.9132495,CO,14,28,18
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",11-03-2026 15:00,17.6336264,75.9132495,OZONE,24,80,40
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",11-03-2026 15:00,17.65439,75.90649,CO,20,44,26
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",11-03-2026 15:00,23.7176342,92.7192841,PM10,43,47,44
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",11-03-2026 15:00,25.6635413,94.0989878,PM10,NA,NA,NA
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",11-03-2026 15:00,25.6635413,94.0989878,OZONE,1,7,5
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",11-03-2026 15:00,21.51161,86.89088,CO,40,46,44
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",11-03-2026 15:00,22.1166054,85.3945546,NO2,12,93,30
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",11-03-2026 15:00,19.0575752,73.0151367,NO2,8,79,45
